SpeedTheo,Speed,Torque,pLow,pHigh,Deltap,QOut,QDr,PowerIn,PowerOut,Displacement,Etat,Etav,Etam
500,500,49,0.0995,5,4.9005,27.6,1.82,2.56563400043166,2.25423,56.5201145610419,87.8624932325004,97.6643455674242,89.9637352014437
500,500,77.6,0.0992,8.09,7.9908,27.21,2.21,4.0631264986428,3.6238278,56.5201145610419,89.1881609201797,96.2843059017976,92.6300086860932
500,500,104.9,0.0987,11.11,11.0113,26.72,2.57,5.49255115602615,4.90369893333333,56.5201145610419,89.2790762258671,94.5504099116513,94.4248431173278
500,500,132.3,0.0985,14.11,14.0115,26.33,2.88,6.92721180116549,6.14871325,56.5201145610419,88.7617330967921,93.1703702460246,95.2681983149889
500,500,160.1,0.0982,17.12,17.0218,25.95,3.22,8.38281639732877,7.3619285,56.5201145610419,87.8216598224187,91.8257162128499,95.6395043179952
500,501,187.9,0.098,20.13,20.032,25.61,3.55,9.85809783547902,8.55032533333333,56.5201145610419,86.7340279639034,90.4417212669492,95.9004613677109
500,501,214.8,0.0977,23.07,22.9723,25.22,3.85,11.2693955032512,9.65602343333333,56.5201145610419,85.683597053166,89.0644361715134,96.2040526346151
500,501,243.5,0.0973,26.14,26.0427,24.76,4.23,12.7751294461902,10.7469542,56.5201145610419,84.1240336958382,87.4399460589482,96.207783155682
500,500,270.6,0.097,29.08,28.983,24.25,4.62,14.16858286769,11.7139625,56.5201145610419,82.6756113112238,85.8101586960158,96.3471138704029
500,501,298.9,0.0968,32.11,32.0132,23.75,5.02,15.6816681374384,12.6718916666667,56.5201145610419,80.8070388660616,83.873130811794,96.3443692681361
500,500,327.2,0.0964,35.15,35.0536,23.22,5.51,17.1321519375763,13.5657432,56.5201145610419,79.1829494008044,82.1654385534634,96.37014150333
500,500,354.9,0.0961,38.13,38.0339,22.62,5.96,18.5825205459836,14.3387803,56.5201145610419,77.1627307744274,80.0423006063455,96.4024399472473
1000,1000,14.5,0.1015,5.02,4.9185,10.85,1.97,1.51843644923507,0.88942875,11.8054435324871,58.5753029340189,91.9067544573158,63.7334037959343
1000,1000,21,0.1012,8.11,8.0088,10.47,2.44,2.19911485751286,1.3975356,11.8054435324871,63.5499139676851,88.6879003841564,71.6556753428768
1000,1000,26.4,0.1005,11.11,11.0095,9.78,2.97,2.76460153515902,1.7945485,11.8054435324871,64.9116509984423,82.8431390407879,78.3548906403498
1000,1000,32.7,0.1003,14.09,13.9897,9.28,3.41,3.42433599241288,2.16374026666667,11.8054435324871,63.1871484416469,78.6078047339991,80.3827923390888
1000,1000,38.6,0.1,17.13,17.03,8.71,3.91,4.04218254761887,2.47218833333333,11.8054435324871,61.1597399229193,73.77952362426,82.895276248177
1000,1000,44.7,0.0995,20.17,20.0705,8.18,4.37,4.68097305384879,2.73627816666667,11.8054435324871,58.4553283086482,69.2900692590639,84.3632124108486
1000,1000,50.4,0.0991,23.01,22.9109,7.6,4.87,5.27787565803085,2.90204733333333,11.8054435324871,54.9851402603159,64.3770814631889,85.4110484827688
1000,1000,57,0.0986,26.17,26.0714,6.95,5.48,5.96902604182061,3.01993716666667,11.8054435324871,50.5934660949403,58.8711468643636,85.9393247621035
1000,1000,64,0.0982,29.5,29.4018,6.17,6.13,6.70206432765823,3.0234851,11.8054435324871,45.1127436590338,52.2640253457731,86.3170093780048
1000,1001,68.8,0.0978,31.97,31.8722,5.62,6.78,7.21192387138482,2.98536273333333,11.8054435324871,41.3948176183408,47.5576000082972,87.0414352513979
1000,1000,76.4,0.0968,35.68,35.5832,4.38,7.43,8.00058929114201,2.5975736,11.8054435324871,32.4672784150531,37.1015285274694,87.5092744252163
1000,1000,80.6,0.0965,37.73,37.6335,3.89,8.1,8.44041226264458,2.43990525,11.8054435324871,28.90741795633,32.9509009068165,87.7287635870073
1000,1000,51,0.096,5.01,4.914,55.93,1.85,5.34070751110265,4.580667,56.7694054954442,85.7689171421086,98.5213769844541,87.0561494036388
1000,1000,79,0.0956,8.09,7.9944,55.15,2.35,8.27286065445312,7.348186,56.7694054954442,88.8227942778731,97.1473974734962,91.4309560398731
1000,1000,106.3,0.0956,11.09,10.9944,54.64,2.84,11.1317099692198,10.0122336,56.7694054954442,89.94335666025,96.249026254793,93.4485886871723
1000,1000,133.9,0.0955,14.1,14.0045,54.07,3.17,14.0219752105224,12.6203885833333,56.7694054954442,90.0043566890824,95.2449643044776,94.4977588540617
1000,1000,161.4,0.0954,17.06,16.9646,53.54,3.52,16.9017684763131,15.1380780666667,56.7694054954442,89.5650540230856,94.3113628419036,94.9674051187507
1000,1000,188.9,0.095,20.08,19.985,52.99,3.95,19.7815617421037,17.6500858333333,56.7694054954442,89.2249361473129,93.342531135459,95.5887258058487
1000,1000,216.3,0.0946,23.11,23.0154,52.41,4.34,22.6508830323824,20.1039519,56.7694054954442,88.7557093083689,92.3208540632083,96.1383104705699
1000,1000,243.2,0.0942,26.01,25.9158,51.79,4.7,25.4678444451013,22.3696547,56.7694054954442,87.8348960714765,91.2287165032161,96.2798770367224
1000,1000,271.1,0.0937,29.06,28.9663,50.99,5.28,28.3895256129398,24.6165272833333,56.7694054954442,86.7098930040355,89.8195067483875,96.537930504269
1000,1000,298.3,0.0933,32.04,31.9467,50.3,5.78,31.2379029521945,26.7819835,56.7694054954442,85.7355359000452,88.6040633348478,96.7625328604151
1000,1001,326.1,0.0927,35.07,34.9773,49.58,6.34,34.1832612566656,28.9029089,56.7694054954442,84.5528128020964,87.2485260294726,96.9103051363119
1000,1001,353,0.0922,38.09,37.9978,48.77,6.96,37.0030396307971,30.8858784333333,56.7694054954442,83.4684899983931,85.823126552186,97.2564078606934
1500,1500,15.6,0.1012,5.01,4.9088,16.77,2.19,2.45044226980004,1.3720096,11.9580659420696,55.9902845665472,93.4933797334874,59.8868975815756
1500,1500,22,0.1008,8.08,7.9792,16.03,2.68,3.45575191894877,2.13177626666667,11.9580659420696,61.6877691647248,89.3678519456055,69.0268008257283
1500,1500,27.8,0.1002,11.09,10.9898,15.28,3.3,4.36681378848981,2.79873573333333,11.9580659420696,64.0910253766792,85.1865737822116,75.2360642423942
1500,1500,34.1,0.0995,14.13,14.0305,14.61,3.85,5.3564154743706,3.41642675,11.9580659420696,63.7819595277277,81.451298622913,78.3068663189923
1500,1500,39.7,0.0992,17.09,16.9908,13.86,4.37,6.23606141737574,3.9248748,11.9580659420696,62.9383602455228,77.2700204595191,81.452495898452
1500,1500,45.6,0.0987,20.13,20.0313,13.15,4.95,7.16283125018473,4.39019325,11.9580659420696,61.2913120058047,73.3117437981729,83.6036749781038
1500,1500,51.7,0.0984,23.14,23.0416,12.41,5.56,8.12101700952961,4.76577093333333,11.9580659420696,58.6844101882921,69.1862160102909,84.8209565031903
1500,1500,57.8,0.0979,26.11,26.0121,11.62,6.19,9.0792027688745,5.0376767,11.9580659420696,55.4858926300254,64.7819363448494,85.6502533895576
1500,1500,64.1,0.0973,29.04,28.9427,10.78,6.86,10.0688044547553,5.20003843333333,11.9580659420696,51.645043427946,60.0989048018482,85.9334185842898
1500,1500,70.1,0.0969,32.1,32.0031,9.87,7.6,11.0112822508322,5.26450995,11.9580659420696,47.8101444507257,55.0256206302636,86.8870607966037
1500,1500,75.7,0.0963,35.04,34.9437,8.88,8.34,11.8909281938374,5.1716676,11.9580659420696,43.4925475597463,49.5063334545837,87.8524918425754
1500,1500,82.7,0.0957,38.18,38.0843,7.95,9.19,12.9904856225938,5.04616975,11.9580659420696,38.8451201641255,44.3215485319753,87.6438695189116
1500,1501,24.9,0.0995,5.02,4.9205,33.68,2.08,3.91389037562177,2.76204066666667,23.2597216548497,70.5702102406964,96.4688002290725,73.1534030413171
1500,1500,36.4,0.0989,8.11,8.0111,32.93,2.66,5.71769862953342,4.39675871666667,23.2597216548497,76.897349817569,94.3834739688555,81.4733200464135
1500,1500,47.8,0.0984,11.14,11.0416,32.26,3.13,7.50840644207961,5.93670026666667,23.2597216548497,79.0673801753116,92.4631299798141,85.5123336107842
1500,1500,59.1,0.098,14.09,13.992,31.42,3.72,9.28340629135784,7.327144,23.2597216548497,78.9273222569288,90.0555345308666,87.6429446208843
1500,1500,70.6,0.0976,17.12,17.0224,30.72,4.34,11.089822067172,8.7154688,23.2597216548497,78.5897983503224,88.0492049900771,89.2566813739876
1500,1500,82,0.0972,20.1,20.0028,29.99,4.9,12.8805298797182,9.9980662,23.2597216548497,77.6215442482928,85.9568898975395,90.3028766406248
1500,1500,93.5,0.0968,23.06,22.9632,29.32,5.42,14.6869456555323,11.2213504,23.2597216548497,76.4035672439023,84.0365459084981,90.9170723498003
1500,1500,105,0.0963,26.09,25.9937,28.47,6,16.4933614313464,12.33401065,23.2597216548497,74.7816671655459,81.600288608968,91.6438758248796
1500,1500,117.2,0.0958,29.18,29.0842,27.79,6.71,18.4097329500362,13.4708319666667,23.2597216548497,73.1723377151986,79.6512827693439,91.8658622574765
1500,1500,128.2,0.0953,32.11,32.0147,26.78,7.38,20.1376089095106,14.2892277666667,23.2597216548497,70.9579167560363,76.7564358604904,92.4455597247985
1500,1500,139.6,0.0949,35.09,34.9951,25.81,8.02,21.9283167220568,15.0537255166667,23.2597216548497,68.6497085365644,73.9762363539678,92.7996771937456
1500,1500,151.1,0.0944,38.15,38.0556,24.92,8.82,23.7347324978709,15.8057592,23.2597216548497,66.5933740833938,71.4253316521068,93.2349525624212
1500,1501,33.8,0.0972,5.03,4.9328,50.06,2.09,5.31283111228979,4.11559946666667,34.1273090531038,77.4652794278806,97.7255464685458,79.2681977509471
1500,1500,51,0.0968,8.13,8.0332,49.32,2.67,8.01106126665397,6.6032904,34.1273090531038,82.4271613985301,96.3451292008902,85.5540514421444
1500,1500,67.7,0.0966,11.11,11.0134,48.66,3.15,10.6342911324014,8.9318674,34.1273090531038,83.9911874594597,95.0558391507566,88.3598400791048
1500,1500,83.9,0.0963,14.04,13.9437,48.11,3.6,13.1789811818092,11.18052345,34.1273090531038,84.8360225707915,93.9814307756453,90.2689200096496
1500,1500,101,0.0961,17.14,17.0439,47.29,4.11,15.8650429006285,13.43343385,34.1273090531038,84.6731643534848,92.379585561843,91.6578742354292
1500,1500,117.8,0.0956,20.13,20.0344,46.51,4.71,18.5039807296439,15.5299990666667,34.1273090531038,83.9278817545847,90.8558791389579,92.3747395875425
1500,1500,134.4,0.0951,23.13,23.0349,45.7,5.33,21.1115026321234,17.5449155,34.1273090531038,83.1059532129349,89.2735686228849,93.0913309447686
1500,1500,151.1,0.0945,26.15,26.0555,44.82,5.91,23.7347324978709,19.4634585,34.1273090531038,82.0041199189667,87.5545152227068,93.6606406995437
1500,1500,167.8,0.0941,29.09,28.9959,43.98,6.5,26.3579623636184,21.2539947,34.1273090531038,80.6359551121322,85.9136006134459,93.8570314087293
1500,1501,218.3,0.0923,38.13,38.0377,41.29,8.64,34.3133441364752,26.1762772166667,34.1273090531038,76.2859985682398,80.6050302374402,94.6417343229352
1500,1501,42.9,0.0958,5,4.9042,67.54,1.91,6.74320871944474,5.52049446666667,45.787916275267,81.8674713530333,98.2719296875144,83.307076205134
1500,1500,67.1,0.0955,8.13,8.0345,66.85,2.48,10.5400433527938,8.95177208333333,45.787916275267,84.9310746047412,97.3328124362365,87.2584203403968
1500,1500,88.6,0.0954,11.11,11.0146,66.15,2.89,13.9172554554028,12.1435965,45.787916275267,87.2556844193426,96.3136206829775,90.5953735313828
1500,1500,110.6,0.0951,14.1,14.0049,65.41,3.39,17.3730073743516,15.26767515,45.787916275267,87.8815902221987,95.2361894009608,92.2775163254402
1500,1500,133,0.0947,17.12,17.0253,64.68,3.85,20.8915911463721,18.3532734,45.787916275267,87.8500506323909,94.1733180011335,93.2855000726782
1500,1500,155.8,0.0942,20.09,19.9958,64.03,4.36,24.4730067714645,21.3388512333333,45.787916275267,87.1934185799124,93.2269256588216,93.5281496882244
1500,1500,177.5,0.0938,23.01,22.9162,63.3,4.84,27.8816348006094,24.176591,45.787916275267,86.7115259664457,92.1640542589943,94.0838884135607
1500,1500,200.3,0.0934,26.11,26.0166,62.54,5.44,31.4630504257018,27.1179694,45.787916275267,86.189892693455,91.0575032125988,94.6543553826871
1500,1500,223.4,0.0927,29.17,29.0773,61.58,6.09,35.091589940598,29.8430022333333,45.787916275267,85.0431749711275,89.659754522415,94.851001348511
1500,1500,245.4,0.0921,32.09,31.9979,60.59,6.73,38.5473418595468,32.3125460166667,45.787916275267,83.8256140576501,88.218326185663,95.0206353736887
1500,1500,267.4,0.0915,35.08,34.9885,59.85,7.46,42.0030937784955,34.90102875,45.787916275267,83.0915668594593,87.1408949036463,95.3531254772349
1500,1500,290,0.091,38.09,37.999,58.91,8.11,45.553093477052,37.3086848333333,45.787916275267,81.9015394687259,85.7722659778413,95.4872050248557
1500,1501,52.1,0.0933,5,4.9067,84.22,1.95,8.18930476184314,6.88737123333333,57.0398227690496,84.1020261625141,98.3685743908906,85.4968435633874
1500,1500,81,0.0929,8.1,8.0071,83.4,2.46,12.7234502470387,11.129869,57.0398227690496,87.4752428303827,97.4757586907672,89.7405098511619
1500,1500,109.1,0.0926,11.09,10.9974,82.68,2.98,17.1373879253323,15.1544172,57.0398227690496,88.4289791771527,96.6342413495519,91.5089495630037
1500,1500,135.8,0.0922,14.11,14.0178,81.76,3.43,21.3314141178747,19.1015888,57.0398227690496,89.5467534146918,95.5589691913324,93.7083710430125
1500,1500,163.7,0.0919,17.15,17.0581,80.96,3.9,25.7139358696325,23.0170629333333,57.0398227690496,89.512018113555,94.6239499233154,94.5976343051593
1500,1500,191.2,0.0914,20.13,20.0386,80.08,4.39,30.0336257683184,26.7448514666667,57.0398227690496,89.0496927443207,93.5954287284968,95.1432072635059
1500,1501,218.6,0.0912,23.13,23.0388,79.44,4.9,34.3604994422056,30.5033712,57.0398227690496,88.7745280050621,92.7855562765655,95.6770984273158
1500,1500,245.7,0.0902,26.13,26.0398,78.33,5.42,38.5944657493506,33.9949589,57.0398227690496,88.082470478483,91.5500740797097,96.212342113227
1500,1501,273.1,0.0896,29.11,29.0204,77.45,6.06,42.9270466498918,37.4604996666667,57.0398227690496,87.2654948107432,90.4612453879657,96.4672710799893
1500,1500,300.1,0.0891,32.1,32.0109,76.6,6.71,47.1395977671149,40.867249,57.0398227690496,86.6940978196243,89.528094912623,96.8345164769064
1500,1501,328.3,0.0884,35.13,35.0416,75.53,7.28,51.6036229042822,44.1115341333333,57.0398227690496,85.4814674836964,88.2186941788645,96.8972260124161
1500,1501,355,0.0871,38.09,38.0029,74.63,8.04,55.8004451142863,47.2692737833333,57.0398227690496,84.7112844467816,87.1674982995982,97.1821907239158
2000,2000,54.5,0.0877,4.99,4.9023,112.43,2.22,11.4144533080429,9.18609315,57.0649549156721,80.4777320656018,98.5105483445521,81.6945326343344
2000,2001,82.9,0.0875,8.13,8.0425,111.51,2.7,17.371216666539,14.94698625,57.0649549156721,86.0445559854846,97.6556215879519,88.1101923128819
2000,2000,110.4,0.0871,11.13,11.0429,110.34,3.29,23.1221219304209,20.3078931,57.0649549156721,87.8288470284455,96.679301826362,90.8455536699964
2000,2000,137.6,0.0869,14.08,13.9931,109.27,3.85,28.8188766089304,25.4837672833333,57.0649549156721,88.4273444421371,95.7417737046091,92.3602530228454
2000,2001,164.6,0.0865,17.09,17.0035,108.36,4.43,34.4909802570847,30.708321,57.0649549156721,89.0329030114831,94.8969882097612,93.8205781775539
2000,2000,193.7,0.086,20.16,20.074,107.3,5.02,40.5684331333562,35.8990033333333,57.0649549156721,88.4899922442813,94.0156705271764,94.1225986562551
2000,2001,219.9,0.0855,23.1,23.0145,106.24,5.63,46.0787761757772,40.751008,57.0649549156721,88.4376960111673,93.0403841584074,95.0530211274668
2000,2001,246.5,0.0839,26.04,25.9561,105.24,7.02,51.6526526936293,45.5269994,57.0649549156721,88.1406801506154,92.1646275304104,95.6339568795336
2000,2000,274.6,0.0826,29.13,29.0474,104.01,7.59,57.5120895117172,50.3536679,57.0649549156721,87.5531880818576,91.132990601413,96.0718917529961
2000,2000,302.1,0.0838,32.11,32.0262,103.2,8.1,63.2716760432984,55.085064,57.0649549156721,87.0611740430329,90.423273051301,96.2818211564177
2000,2000,329.5,0.0845,35.11,35.0255,102.09,8.65,69.0103186238558,59.59588825,57.0649549156721,86.3579381147773,89.4506971492957,96.5424986801874
2000,2001,356.7,0.0833,38.09,38.0067,100.7,9.32,74.7444268390165,63.7879115,57.0649549156721,85.3413614869046,88.1886924393037,96.7713196855041
2500,2500,17.9,0.0985,5.02,4.9215,28.09,4.07,4.68620904160477,2.30408225,11.9648385896325,49.1672955590341,93.9084962645127,52.356599791082
2500,2500,24.1,0.098,8.13,8.032,27.21,4.64,6.3093652459595,3.642512,11.9648385896325,57.7318297166685,90.9665426613525,63.4649048184571
2500,2500,29.9,0.0975,11.1,11.0025,26.19,5.27,7.82780169519457,4.80259125,11.9648385896325,61.3530009702249,87.5565509849622,70.0724277967073
2500,2500,35.7,0.0972,14.06,13.9628,25.04,5.88,9.34623814442964,5.82714186666667,11.9648385896325,62.3474576253939,83.7119525262869,74.4785609985812
2500,2500,41.6,0.0966,17.09,16.9934,23.97,6.43,10.8908545324446,6.7888633,11.9648385896325,62.3354510867398,80.1348043951716,77.7882364064219
2500,2500,47.8,0.0962,20.1,20.0038,22.95,6.98,12.5140107367993,7.6514535,11.9648385896325,61.1430952148678,76.7248127187813,79.6914232152967
2500,2500,53.3,0.0958,23.06,22.9642,21.83,7.63,13.9539073696947,8.35514143333333,11.9648385896325,59.8767156178718,72.980508132941,82.0448050441094
2500,2500,59.4,0.0953,26.12,26.0247,20.61,8.38,15.5508836352695,8.93948445,11.9648385896325,57.4853793499246,68.9018906376507,83.43077209918
2500,2500,65.2,0.0948,29.09,28.9952,19.47,9.03,17.0693200845045,9.4089424,11.9648385896325,55.1219518611137,65.0907234699203,84.684804412393
2500,2500,71.1,0.0943,32.12,32.0257,18.3,9.82,18.6139364725195,9.7678385,11.9648385896325,52.4759419611249,61.179262429355,85.7740676781122
2500,2500,77.5,0.0936,35.11,35.0164,16.99,10.69,20.2894525544341,9.91547726666666,11.9648385896325,48.8701074613259,56.7997633155597,86.0392801107649
2500,2500,85.9,0.0928,38.19,38.0972,15.78,11.58,22.4885674119469,10.0195636,11.9648385896325,44.554032351021,52.7545771112143,84.4552923949984
2500,2500,27.1,0.0948,5.01,4.9152,56.25,4.08,7.09476340935695,4.608,23.2412877710047,64.9493116842025,96.8104703220039,67.0891397058323
2500,2500,38.4,0.0945,8.09,7.9955,55.29,4.64,10.0530964914873,7.36785325,23.2412877710047,73.2893915445741,95.158238295175,77.0184409228289
2500,2500,49.7,0.0943,11.11,11.0157,54.26,5.16,13.0114295736177,9.9618647,23.2412877710047,76.5624149416979,93.3855310163899,81.9853076899682
2500,2500,61.2,0.094,14.11,14.016,53.13,5.81,16.0221225333079,12.411168,23.2412877710047,77.4626955585864,91.4407162348101,84.7135704401859
2500,2500,72.7,0.0937,17.1,17.0063,52.01,6.46,19.0328154929982,14.7416277166667,23.2412877710047,77.4537415238952,89.5131122035097,86.5278165592127
2500,2500,84.1,0.0932,20.12,20.0268,50.9,7.03,22.0173285139085,16.989402,23.2412877710047,77.1637757472152,87.6027189224888,88.083768056891
2500,2500,95.5,0.0928,23.11,23.0172,49.9,7.58,25.0018415348188,19.142638,23.2412877710047,76.5649121219372,85.8816438945421,89.1516611116046
2500,2500,106.8,0.0922,26.13,26.0378,48.7,8.24,27.9601746169492,21.1340143333333,23.2412877710047,75.5861314275274,83.816353861006,90.1806484601716
2500,2500,118.2,0.0917,29.11,29.0183,47.57,8.92,30.9446876378595,23.0066755166667,23.2412877710047,74.3477387327672,81.8715390794262,90.8102370722994
2500,2500,129.5,0.0911,32.09,31.9989,46.36,9.62,33.9030207199898,24.7244834,23.2412877710047,72.9270810533469,79.7890382956107,91.3998747336184
2500,2500,140.8,0.0905,35.06,34.9695,45,10.43,36.8613538021202,26.227125,23.2412877710047,71.1507372756652,77.4483762576031,91.8685977857158
2500,2500,151.8,0.0899,38.03,37.9401,43.8,11.19,39.7411470679109,27.696273,23.2412877710047,69.6916798920569,75.383086224067,92.4500221242029
2500,2500,36.3,0.0909,5.02,4.9291,83.69,4.19,9.50331777710912,6.87527298333333,34.2145290771292,72.3460284564405,97.841475253205,73.9420866960718
2500,2500,53.4,0.0908,8.1,8.0092,82.77,4.7,13.9800873084746,11.0486914,34.2145290771292,79.0316337531197,96.7659087908684,81.6730135030548
2500,2500,69.9,0.0906,11.09,10.9994,81.71,5.16,18.2997772071605,14.9793495666667,34.2145290771292,81.8553657626246,95.5266691712198,85.6884956555001
2500,2500,86.7,0.0905,14.1,14.0095,80.72,5.65,22.6980069221863,18.8474473333333,34.2145290771292,83.0356929484889,94.3692661302271,87.9901861628359
2500,2500,103.4,0.0901,17.1,17.0099,79.71,6.17,27.0700566984321,22.59765215,34.2145290771292,83.4784071631032,93.1884812096185,89.5801778068757
2500,2500,120.1,0.0896,20.13,20.0404,78.32,6.84,31.4421064746778,26.1594021333333,34.2145290771292,83.198630964503,91.5634405763056,90.8644655998573
2500,2500,136.6,0.0892,23.13,23.0408,77.24,7.52,35.7617963733638,29.6611898666667,34.2145290771292,82.9409953487655,90.3008190770409,91.8496600545823
2500,2500,153.1,0.0886,26.1,26.0114,76.08,8.2,40.0814862720498,32.9824552,34.2145290771292,82.2885034156027,88.9446700593122,92.5165087022405
2500,2500,169.6,0.0879,29.11,29.0221,74.75,8.95,44.4011761707357,36.1566995833333,34.2145290771292,81.4318509138138,87.3897750648474,93.1823555483321
2500,2500,186,0.0874,32.09,32.0026,73.49,9.62,48.6946861306418,39.1978512333333,34.2145290771292,80.4971842885903,85.9167166490385,93.6921095546673
2500,2500,202.5,0.0869,35.13,35.0431,72.16,10.34,53.0143760293278,42.1451682666667,34.2145290771292,79.4976220098333,84.3618216545737,94.2341220834974
2500,2500,219.1,0.086,38.09,38.004,71.11,11.06,57.3602458667936,45.041074,34.2145290771292,78.5231536569732,83.1342729747331,94.4534075384754
2500,2499,46.7,0.0873,5.02,4.9327,112.55,3.81,12.2211409976562,9.25292308333333,45.7535151837062,75.712432129765,98.4361857777463,76.9152436490296
